customer_id,prev_transaction_id,curr_transaction_id,prev_timestamp,curr_timestamp,hours_between,distance_km,implied_speed_kmh,prev_rail,curr_rail,prev_amount_brl,curr_amount_brl,prev_geo_country,curr_geo_country,prev_ip_country,curr_ip_country,prev_country_risk_geo,curr_country_risk_geo,prev_country_risk_ip,curr_country_risk_ip,prev_ip_anomaly,curr_ip_anomaly,prev_ip_proxy_vpn_tor,curr_ip_proxy_vpn_tor,prev_device_rooted,curr_device_rooted,prev_cross_border,curr_cross_border,risk_flags,severity,priority_candidate,rule_id,rule_name
C102034,T5VDHOD8X8NX9,TO5V9C1HQRLY6,2025-09-20 03:26:54,2025-09-20 10:51:36,7.412,8464.8,1142.1,Card,Card,920.2,681.95,BR,GB,BR,BR,Low,Low,Low,Low,No,No,Proxy,None,Yes,No,No,Yes,proxy_vpn_tor;device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101324,T48PMYCZFBSN8,TTOALY45NRT6A,2025-07-13 17:55:15,2025-07-14 03:16:45,9.358,8418.4,899.6,Card,PIX,2766.96,3471.37,PT,BR,BR,BR,Low,Low,Low,Low,No,No,VPN,None,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102345,TNTPMFP2J39W2,TIO7T524MVTM6,2025-08-18 07:57:31,2025-08-18 09:56:29,1.983,8411.3,4242.2,PIX,PIX,433.1,9221.23,FR,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101793,TXVJ9RLFZMPDY,TMA1GGCZBDT5Z,2025-08-10 21:21:13,2025-08-10 23:01:59,1.679,8408.7,5006.8,Card,Card,3116.16,3320.46,FR,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102001,TFYQE9EDAYKY7,TMN8PDRPR8QEG,2025-09-24 23:06:03,2025-09-25 05:29:55,6.398,8405.3,1313.8,PIX,PIX,5780.76,404.48,BR,ES,BR,BR,Low,Low,Low,Low,No,No,Proxy,None,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101576,TOQBQODXX4K3X,THNEQWUYR7UPQ,2025-07-14 17:20:27,2025-07-14 18:37:43,1.288,8404.8,6526.6,PIX,Card,2558.1,357.6,PT,BR,BR,BR,Low,Low,Low,Low,No,No,VPN,None,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101324,T7CIOUPVPKBZS,T48PMYCZFBSN8,2025-07-13 08:34:01,2025-07-13 17:55:15,9.354,8403.4,898.4,PIX,Card,2708.41,2766.96,BR,PT,BR,BR,Low,Low,Low,Low,No,No,None,VPN,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101075,T2928TGDBFYVF,TM2WLUWPFUDQ8,2025-09-18 02:27:56,2025-09-18 03:45:57,1.3,8378.4,6443.6,Card,PIX,1188.31,492.9,BR,ES,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102263,TUF60E5898VTQ,TOJFNP4HYZ0MC,2025-10-03 22:55:52,2025-10-03 23:44:41,0.814,8376.6,10295.6,PIX,PIX,768.67,261.72,DE,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100730,TQQ6RI10DIBCQ,TERB58542M490,2025-08-14 16:30:46,2025-08-14 18:37:21,2.11,8369.0,3966.9,Card,PIX,2956.25,1973.95,PT,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100899,TXD8YZX8NQKQR,TASVFTJ3SXWJN,2025-07-24 19:53:49,2025-07-24 20:56:04,1.038,8367.3,8064.9,Card,Card,10846.2,1041.36,DE,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101475,T04604XP4MAMT,TDBT29B9DLHIR,2025-09-24 12:56:04,2025-09-24 18:45:13,5.819,8366.5,1437.8,PIX,Card,2069.17,12195.17,DE,BR,BR,BR,Low,Low,Low,Low,No,No,None,Proxy,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100987,TU6G39DLALAEW,TMHUB962BT24Q,2025-07-13 01:45:54,2025-07-13 03:01:06,1.253,8329.9,6646.2,Card,PIX,3542.88,628.28,BR,US,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101423,THYRWHS3TTEN3,T6E0WWEAVTNOQ,2025-09-02 21:48:40,2025-09-03 04:06:29,6.297,8326.3,1322.3,Card,PIX,5813.46,988.96,BR,ES,BR,MM,Low,Low,Low,High,No,Yes,None,None,No,No,No,Yes,ip_country_high_risk;ip_anomaly;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101810,T0K0HJ9BOTINO,TNNN25NGS1OO8,2025-07-27 11:48:09,2025-07-27 12:46:14,0.968,8313.3,8587.7,Card,PIX,2166.34,15252.43,BR,US,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101000,TV2NE7BC3HGXZ,TEENTLGVB5N24,2025-07-19 14:50:35,2025-07-19 19:12:52,4.371,8313.3,1901.8,PIX,Card,1266.03,3003.17,BR,DE,BR,BR,Low,Low,Low,Low,No,No,Proxy,None,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101849,T9UR6DBQF432D,T392P1FU0WLP5,2025-07-23 23:35:44,2025-07-24 02:17:25,2.695,8310.4,3084.0,Card,PIX,2464.18,1713.2,BR,US,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100638,TKXYWOWRMW0Y2,T3P2KU1T9X97Z,2025-07-14 13:05:34,2025-07-14 14:36:25,1.514,8288.2,5473.8,PIX,Card,1198.6,4794.1,BR,FR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,Yes,No,Yes,device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101425,TE2KU4FYVRW79,TY3KVWLHL487M,2025-09-19 21:29:30,2025-09-19 22:25:25,0.932,8263.9,8867.4,PIX,PIX,2314.75,735.58,DE,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101562,T9LY7YWTGDG1T,T4WWRWRLLA7HW,2025-07-27 12:48:23,2025-07-27 18:41:00,5.877,8249.3,1403.7,PIX,PIX,962.03,457.8,ES,BR,BR,BR,Low,Low,Low,Low,No,No,VPN,None,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101975,TZ73LVWBWM0TS,TOEEYGE24FION,2025-09-02 13:04:04,2025-09-02 14:54:08,1.834,8243.9,4493.9,PIX,PIX,1955.48,4294.24,BR,GB,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100594,T4UVUIDGYN25I,TNA1SF6GTVTCL,2025-09-09 05:22:48,2025-09-09 13:16:24,7.893,8230.4,1042.7,PIX,PIX,1578.95,1832.69,MM,DE,BR,BR,High,Low,Low,Low,No,No,None,None,No,No,Yes,Yes,geo_country_high_risk;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100582,T1HIICSQ12VEC,T2OD44JY9LNZP,2025-09-12 16:57:27,2025-09-12 19:35:01,2.626,8220.9,3130.4,Card,PIX,3432.79,2074.64,BR,ES,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100926,T8Y2ZDDTNZWUS,TK8KC1ZUH4MQJ,2025-08-24 14:39:51,2025-08-25 00:09:56,9.501,8212.3,864.3,PIX,PIX,3903.33,1096.42,BR,US,BR,BR,Low,Low,Low,Low,No,No,Proxy,None,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101623,THKC0XY7C4TD6,TU03EN18HB7O8,2025-07-03 11:24:58,2025-07-03 14:07:50,2.714,8201.8,3021.5,Card,Card,3165.66,471.96,BR,FR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101307,TO7N8DQYAYOJO,T365ODKAM4K8D,2025-08-27 22:56:01,2025-08-27 23:53:09,0.952,8198.2,8609.5,Card,Card,1036.08,527.69,US,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100979,T4HHDS21LVSWZ,TKHMP4Y2IA11X,2025-09-14 10:29:44,2025-09-14 10:46:37,0.281,8174.1,29049.3,Wire,Card,4225.45,2577.36,GB,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100937,TK87P3DNALDMQ,TPHE9FKF3DO0Z,2025-08-21 22:26:53,2025-08-22 01:23:51,2.949,8156.0,2765.3,Card,PIX,12976.97,1924.63,BR,US,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102329,T9TAI8Q9ILX3G,T9KJL6S0NRX5B,2025-09-10 07:05:08,2025-09-10 07:34:53,0.496,8144.7,16426.3,Card,Card,2184.11,2634.42,DE,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102308,TRLIYS5RKBNHI,THT2147NWXFW8,2025-09-15 01:23:21,2025-09-15 02:22:52,0.992,8099.2,8165.0,PIX,Card,5468.93,2210.95,BR,GB,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100424,TSYTD45XXL82I,TJK26XPQ85X25,2025-08-14 15:13:43,2025-08-14 17:10:10,1.941,8098.3,4172.6,PIX,Card,3122.73,1019.04,US,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102289,TFPJRXOPOZUB9,TXSPGBIUOOTU8,2025-07-18 23:13:45,2025-07-19 03:41:31,4.463,8077.1,1809.9,PIX,Card,12902.92,3217.03,BR,DE,BR,BR,Low,Low,Low,Low,No,No,None,VPN,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102206,TAUDPKVOADV61,T0NLIIRHZBN62,2025-09-17 23:14:01,2025-09-17 23:14:15,0.004,8067.2,2074417.4,Card,PIX,1256.03,1902.08,BR,PT,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101476,T4HETJZV8F70D,TVXXEHFWOOTSM,2025-09-09 16:44:40,2025-09-09 21:25:59,4.689,8019.2,1710.4,Card,Card,2013.6,12383.9,BR,ES,BR,BR,Low,Low,Low,Low,No,No,VPN,None,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101542,TYZLXRD63B1ZO,T9ZIKQIJI1LZK,2025-07-21 09:53:33,2025-07-21 11:55:02,2.025,8019.0,3960.6,PIX,PIX,1540.02,988.06,BR,US,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100892,TBW57V9D7Z6ZW,TYSAR5D7WZQNM,2025-09-14 15:56:37,2025-09-14 17:04:00,1.123,8018.4,7139.8,PIX,PIX,2070.79,1500.48,ES,BR,BR,BR,Low,Low,Low,Low,No,No,None,Proxy,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100976,TEUNT6HDZI4DI,TPSWAZ62FPK8R,2025-08-05 13:05:10,2025-08-05 13:05:59,0.014,7994.9,587381.5,Card,PIX,4334.7,4645.78,US,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102202,TYMULX2N5E314,T67TZOWMOJUMW,2025-09-13 22:40:36,2025-09-14 01:07:12,2.443,7983.6,3267.5,PIX,PIX,1106.46,1560.32,GB,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101137,T7C9DAE92XY1B,TDF47OIO1SLDI,2025-10-04 08:03:32,2025-10-04 11:02:35,2.984,7983.3,2675.2,Card,PIX,514.8,619.27,BR,US,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100296,TRPV840FW0COZ,T79AIE4272W1U,2025-09-16 22:16:18,2025-09-16 23:54:07,1.63,7975.4,4892.1,Card,Card,887.24,1266.55,RU,US,BR,BR,Monitored,Low,Low,Low,No,No,None,Proxy,No,No,Yes,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101299,TVVX8QFLKO7J7,TSG6Z159YU4XV,2025-08-10 15:04:20,2025-08-10 16:20:59,1.278,7970.6,6239.2,PIX,PIX,4266.37,17254.93,PT,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,Yes,No,Yes,No,device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100900,TI10JK608KFNN,T7JSZM9UPS5JQ,2025-09-28 17:23:51,2025-09-28 18:37:52,1.234,7966.4,6457.8,PIX,PIX,2025.85,11420.57,US,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100515,TNVYQ981IBKVY,TNUVT9NBWQMME,2025-07-04 10:52:48,2025-07-04 13:12:57,2.336,7954.4,3405.4,PIX,Card,5246.34,2282.8,GB,BR,BR,BR,Low,Low,Low,Low,No,No,None,Tor,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102204,TRA5NAAK9T441,TDOHRZ05J475E,2025-08-22 22:24:29,2025-08-23 00:56:40,2.536,7953.1,3135.6,Card,Wire,657.42,2586.57,FR,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100031,TD6IW8EHR4CMB,TKCXO1U2TK4NZ,2025-09-24 05:46:26,2025-09-24 08:19:49,2.556,7938.7,3105.4,PIX,Card,947.17,1712.9,US,GB,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100802,T63E0Q2ISJNAY,TG1II9VDDKRTV,2025-09-21 04:43:39,2025-09-21 12:16:29,7.547,7935.1,1051.4,PIX,PIX,3640.05,971.1,BR,ES,BR,BR,Low,Low,Low,Low,No,No,None,VPN,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100344,T7ZROARKPA1ME,TOWSDS5SLNDJG,2025-09-28 10:09:48,2025-09-28 11:25:54,1.268,7927.1,6250.0,PIX,PIX,1567.86,2347.57,US,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100772,TWXB1SYICVLA0,T1OWQP6DEH4RV,2025-09-25 02:13:46,2025-09-25 02:42:14,0.474,7922.1,16697.7,PIX,Card,671.39,286.4,FR,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,Yes,Yes,No,device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101233,TD5FI3ZJFC7RL,TDWN5OSHKZ13J,2025-09-04 02:51:43,2025-09-04 03:44:16,0.876,7921.0,9044.0,PIX,Card,4712.33,1198.02,DE,CN,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102243,TI5KFH91BP8GL,TNG3RU16T2OWY,2025-07-13 13:42:28,2025-07-13 14:07:51,0.423,7913.6,18705.9,PIX,PIX,673.84,4233.91,PT,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100836,TI4SAARRM237V,T7D1VWPAU037P,2025-08-25 04:39:35,2025-08-25 13:01:25,8.364,7911.5,945.9,Card,Card,1916.36,3294.0,BR,LY,BR,BR,Low,Monitored,Low,Low,No,No,None,VPN,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100318,TUFNR1DL6PSVA,TMJCUK5G4VNTG,2025-07-10 08:39:08,2025-07-10 10:18:24,1.654,7901.9,4776.2,PIX,PIX,7040.29,29172.07,PT,BR,BR,BR,Low,Low,Low,Low,No,No,None,VPN,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100650,TY06DGJWA683O,TQ6KP66FFF4BW,2025-08-28 01:52:35,2025-08-28 04:19:18,2.445,7890.4,3226.8,Card,PIX,24801.44,813.35,BR,ES,BR,BR,Low,Low,Low,Low,No,No,None,VPN,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102095,TF355AV8J160E,T4ULXLE0Y6M1S,2025-07-22 05:17:30,2025-07-22 17:06:59,11.825,7864.8,665.1,Card,PIX,10062.35,3118.94,BR,FR,BR,BR,Low,Low,Low,Low,No,No,None,Tor,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100667,TEZ3J9E8A31XS,TQ876UT25CNKB,2025-08-05 14:30:55,2025-08-05 17:30:22,2.991,7858.1,2627.4,PIX,Card,1218.21,2734.89,PT,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100601,TXDT0O4KJYAJV,TR44UONNH0HTE,2025-09-14 10:52:56,2025-09-14 13:34:37,2.695,7838.2,2908.7,Card,Card,2612.82,1911.87,US,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101876,T42IJNI61LU4C,TC86SJUTZM246,2025-08-05 08:53:51,2025-08-05 10:59:58,2.102,7827.9,3724.1,Card,PIX,7657.15,14416.26,FR,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101903,TOWHYSOLQHYUC,TXDWCUQYCIDUZ,2025-09-28 08:44:36,2025-09-28 10:33:46,1.819,7820.3,4298.2,Card,PIX,1562.28,1764.51,PT,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,Yes,No,Yes,No,device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101547,TU0YKABLTAHON,TPSAOS085BY3X,2025-07-22 11:47:04,2025-07-22 18:32:02,6.749,7814.6,1157.8,Card,PIX,165.91,3459.73,BR,ES,BR,BR,Low,Low,Low,Low,No,No,VPN,None,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102372,TUSVH9GTWQW90,TLH8J821WM3U0,2025-07-30 15:59:31,2025-07-30 17:08:00,1.141,7810.5,6843.0,PIX,Card,1303.64,1413.37,BR,US,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100043,TVHBVYYM4K7US,TZ9J5PZ95ZPZH,2025-09-19 07:30:55,2025-09-19 09:57:01,2.435,7806.5,3206.0,PIX,PIX,925.33,3156.45,BR,ES,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102087,TB3X1YIKIO8RE,TTMUWEBEWMWV3,2025-09-04 16:21:55,2025-09-04 16:41:37,0.328,7780.5,23696.9,Card,PIX,3100.2,1214.42,BR,PT,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100376,TJ54V1CJIUWWZ,TKPZ0XYOREIZ9,2025-08-03 00:10:11,2025-08-03 02:17:59,2.13,7750.5,3638.7,Wire,Wire,2458.8,1483.28,US,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101208,T01OIP42LWSQO,TKQD7O5QATE4I,2025-09-17 14:34:48,2025-09-17 17:16:33,2.696,7657.3,2840.4,Wire,PIX,17044.1,2091.73,PT,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102305,TZ1Q5LTAVRDYC,TZ9V1AC2YWJOH,2025-09-13 01:56:18,2025-09-13 03:02:30,1.103,7634.8,6919.8,PIX,PIX,900.48,1394.41,BR,US,FR,BR,Low,Low,Low,Low,No,No,None,None,No,Yes,No,Yes,device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102261,TBLVLA5OL6P2B,TNJKL8K9BBEC8,2025-09-08 09:49:03,2025-09-08 11:39:03,1.833,7627.3,4160.4,PIX,PIX,585.63,1748.57,BR,PT,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102130,TASSCSX2Q37CV,THM192XA1S6YX,2025-08-21 19:14:21,2025-08-21 21:17:51,2.058,7618.2,3701.1,PIX,PIX,4750.97,11479.61,US,BR,BR,BR,Low,Low,Low,Low,No,No,VPN,None,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102266,TIT26J342PA63,T8B9X1H5TVXU9,2025-08-13 11:39:40,2025-08-13 11:58:40,0.317,7581.6,23941.9,PIX,PIX,6292.53,160.36,GB,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101207,T0SJD0QQ43MYK,TR2RIBU0F7VTA,2025-10-02 21:55:05,2025-10-02 23:16:57,1.364,7572.2,5549.7,Card,PIX,5284.3,7480.71,BR,US,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100392,TNPP15PMXXVW4,TGUQAODA0ZR59,2025-07-18 06:19:22,2025-07-18 09:02:31,2.719,7561.0,2780.6,PIX,PIX,725.28,3755.98,BR,PT,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100955,TWK5SPOXB9UNU,TBMOHFOWN9GXV,2025-08-11 23:39:57,2025-08-12 00:28:56,0.816,7558.0,9257.9,Card,PIX,1705.65,1016.05,PT,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101784,TNV51TL6L2M5D,TI75YCXTI1F03,2025-07-05 16:10:22,2025-07-06 03:23:38,11.221,7543.4,672.3,PIX,Card,11702.21,2554.8,BR,PT,BR,BR,Low,Low,Low,Low,No,No,None,Proxy,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100357,TRLSJEH1UMBMR,TPUTE7ZYEKUUP,2025-07-29 16:21:23,2025-07-29 19:07:26,2.768,7535.6,2722.9,PIX,PIX,1634.66,6041.57,BR,ES,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100327,TC50Y9C8SGW32,T8IS6X0WMCPLP,2025-08-27 17:54:44,2025-08-27 19:24:44,1.5,7532.4,5021.6,Card,PIX,947.87,5072.26,BR,PT,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101536,TP1L2K9CZ1CW0,T54215BSFXAPX,2025-10-01 14:03:07,2025-10-01 14:44:53,0.696,7518.1,10800.2,Card,Card,1133.16,499.72,US,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100600,TCQUY4TAMA1EB,T0SD9TLW5JPT4,2025-07-09 13:28:41,2025-07-09 15:05:42,1.617,7505.0,4641.5,Card,PIX,6194.58,1078.35,US,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100720,TRJ11DNG8DZ5C,TO99O7FHZ5ZAX,2025-08-17 23:51:03,2025-08-18 00:58:28,1.124,7496.2,6671.6,PIX,PIX,1269.06,10254.9,BR,GB,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100452,T1GO7FZE83NCT,TETGPF1D22TAQ,2025-07-31 02:00:42,2025-07-31 04:35:06,2.573,7489.7,2910.5,Card,Card,1330.07,23591.29,GB,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101899,TT4Q203T613D8,TE6K3DJRBZ4DN,2025-08-07 12:45:22,2025-08-07 14:37:47,1.874,7489.6,3997.4,PIX,Card,953.3,1620.9,DE,BR,BR,BR,Low,Low,Low,Low,No,No,Proxy,None,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102261,TEH4GE2W8DGUP,T077H6ST6K6RV,2025-07-11 08:07:57,2025-07-11 09:19:53,1.199,7445.4,6210.3,Card,Card,6608.06,6364.56,BR,ES,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101048,TOZEZEWZEU6MN,TVY1O1QZE7U61,2025-07-18 02:04:08,2025-07-18 02:59:57,0.93,7424.2,7980.6,Wire,PIX,6694.68,1231.66,US,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
